Fyodor Dostoevsky,3332
JosÃ© MarÃ­a Merino,3333
James Ryan,3334
Chico Buarque,3335
Elizabeth Fishel,3336
DAI SIJIE,3337
Janette Turner Hospital,3338
Piero Del Giudice,3339
Miguel Hernandez,3340
Jody Shields,3341
Alex Capus,3342
Stephen M. Wylen,3343
Bernhard W Anderson,3344
Shmuel Boteach,3345
Lucius Annaeus Seneca,3346
Herman Melville,3347
James Preston Girard,3348
Dan Simmons,3349
Sydne Heather Schinkel,3350
Melanie Rawn,3351
Orhan Pamuk,3352
Goldberry Long,3353
Kathleen Norris,3354
Ashley Warlick,3355
Kitty Ray,3356
Peter Heg,3357
Geraldine Brooks,3358
P. C. Cast,3359
Karla Hocker,3360
SUZANNE BROCKMANN,3361
Sarah Gallick,3362
Maggie Haberman,3363
P. B. Ryan,3364
Maddy Hunter,3365
Sherrilyn Kenyon,3366
Jill Churchill,3367
Jenna McKnight,3368
Katie Macalister,3369
T. R. Reid,3370
Rebecca York,3371
Stephen Bly,3372
ROBERT FULGHUM,3373
Warren Dunford,3374
Salinger,3375
Albert Murray,3376
Nadine Gordimer,3377
E. M. Forster,3378
John Hersey,3379
Thomas Long,3380
Theresa Nelson,3381
William Taylor,3382
Krandall Kraus,3383
John Nichols CDR. USN (Ret.),3384
Joyce M. Roche,3385
Rita Ciresi,3386
Leonard B Scott,3387
Patricia Nell Warren,3388
Jess Stearn,3389
Jean-Christophe Rufin,3390
Torey Hayden,3391
Samuel R. Delany,3392
Alesia Holliday,3393
The Beatles,3394
Richard N. Patterson,3395
Micheal Cunningham,3396
Richard L. Polese,3397
Peace Pilgrim,3398
Barbara Savage,3399
Loren Eiseley,3400
James Bannon,3401
James O'Reilly,3402
Lesley Downer,3403
David Gates,3404
Thomas Scoville,3405
W. Somerset Maugham,3406
Nancy Alberts,3407
AZAR NAFISI,3408
Ralph L. Carnes,3409
Bruno Maddox,3410
Sandra Magsamen,3411
Robert Claiborne,3412
Hugh Prather,3413
Alice Randall,3414
Jennifer Roberson,3415
McCaffrey,3416
Thomas Tryon,3417
L. P. Hartley,3418
Gertrud Mueller Nelson,3419
Michael Kunze,3420
John Fuller,3421
Charles Barry Townsend,3422
Barbara Hoberman Levine,3423
"Jim, Dr. Dreaver",3424
Barbara Graham,3425
Kevin Leman,3426
Lydia Adamson,3427
Margot Adler,3428
RICHARD ADAMS,3429
T. H. White,3430
Katherine Mosby,3431
Philippe Djian,3432
Kara Dalkey,3433
Kirsty Gunn,3434
Edward Gorey,3435
Mick Middles,3436
Melvyn Bragg,3437
WILL SELF,3438
Thomas Mann,3439
Michael Frayn,3440
Steve Jackson,3441
Will Randall,3442
James Hawes,3443
William Makepeace Thackeray,3444
T. De Quincey,3445
Douglas Lindsay,3446
Kathryn Wesley,3447
University of Pennsylvania Museum of Archaeology and Anthropology,3448
Alexandra Fuller,3449
Bill Cleaver,3450
Christopher Wright,3451
Linda Bolton,3452
Dana Facaros,3453
Thomas Parsons,3454
Lily Tuck,3455
Carroll,3456
Eliyahu M. Goldratt,3457
Bettine von Arnim,3458
Till Raether,3459
Erich K\C3?Â¤stner,3460
Jay Parini,3461
Alix Kates Shulman,3462
EMILY CARMICHAEL,3463
Martin Greenberg,3464
Michael Wallner,3465
Corina Tettinger,3466
David Congalton,3467
Mary Alice Monroe,3468
Donald E. Knuth,3469
Graham Salisbury,3470
A. Sewell,3471
Martine Bates,3472
Sarah Masters Buckey,3473
Robert M. Pirsig,3474
Jack Henry Abbott,3475
Michio Kaku,3476
Zolar,3477
Elizabeth Clare Prophet,3478
LEWIS RICHMOND,3479
Eckhart Tolle,3480
Erich Von Daniken,3481
Genevieve Lewis Paulson,3482
Jane Hope,3483
Ray T. Malbrough,3484
Israel Regardie,3485
Oscar Lukefahr,3486
R. J. Stewart,3487
Brother Lawrence,3488
Phyllis Galde,3489
Jan Fries,3490
Denise Linn,3491
Jack Hamm,3492
KATE HORSLEY,3493
Gary Quinn,3494
Jonathan Dee,3495
Marian Green,3496
Horik Svensson,3497
Bernyce Barlow,3498
Donald Michael Kraig,3499
Osborne Phillips,3500
Andrew McGahan,3501
Kay Redfield Jamison,3502
Guy Damian-Knight,3503
Edward Shorter,3504
Elliot Perlman,3505
Jim Schutze,3506
Michael Dobbs,3507
Geoffrey Chaucer,3508
Minfong Ho,3509
Nancy Madore,3510
Virgil,3511
Jean Rhys,3512
HERMAN MELVILLE,3513
Whitley Strieber,3514
Karen Harper,3515
Amy R. Kaplan,3516
Raymond Buckland,3517
Anna Maxted,3518
Jon Hassler,3519
Shannon Drake,3520
Linda Greenlaw,3521
Sheldon Vanauken,3522
Susan Polis Schutz,3523
Alison Fraser,3524
Robyn Donald,3525
N. Richard Nash,3526
Ford Madox Ford,3527
Jay Brandon,3528
Will Hobbs,3529
Witi Tame Ihimaera,3530
JosÃ© Saramago,3531
Landoll,3532
Alexandra Stoddard,3533
Margo Anand,3534
Ellen Miles,3535
Ben M. Baglio,3536
Melinda Blanchard,3537
Anthony Gottlieb,3538
Richard Littlejohn,3539
Kimeron N. Hardin,3540
Marc-Edouard Nabe,3541
John Lantigua,3542
Ralph Waldo Emerson,3543
Robert Slater,3544
John E. Gardner,3545
Fred Vargas,3546
Irene B. Brand,3547
"Arthur Conan, Sir Doyle",3548
Adam Barrow,3549
V. C. Andrews,3550
Andrew Calcutt,3551
GEORGE ORWELL,3552
Alain De Botton,3553
Alex Flinn,3554
Bukowski,3555
Michael Bernstein,3556
Nick Danziger,3557
WILBUR SMITH,3558
Mary Kay Ash,3559
Marguerite Kelly,3560
Judith Zimmer,3561
Patricia A. McPhillip,3562
Heinrich BÃ¶ll,3563
Erri De Luca,3564
Erri de Luca,3565
Pilar Urbano,3566
Damien Simonis,3567
Daniel Robinson,3568
Collard,3569
Magnan,3570
Eudora Welty,3571
Shelley Moore Thomas,3572
Chris Hedges,3573
Julien Gracq,3574
Jerome K. Jerome,3575
F\C3?Â©dor Dosto\C3?Â¯evski,3576
Henry de Montherlant,3577
BILL COSBY,3578
Pamela Frankau,3579
Richard Firstman,3580
Harold Robbins,3581
Sam Donaldson,3582
Christine McGuire,3583
Jack Womack,3584
Pierre Pelot,3585
St\C3?Â©fan Zweig,3586
Stephen Hawking,3587
Clifford D. Simak,3588
Jerome,3589
Georges Simenon,3590
Daniel Keyes,3591
L. Sprague De Camp,3592
August Derleth,3593
H.P. Lovecraft,3594
Mary Dorcy,3595
J.N. Williamson,3596
Gary Null,3597
Sharan Newman,3598
A.E. Van Vogt,3599
James Brady,3600
Earl B. McElfresh,3601
Adam Braver,3602
Piers Paul Read,3603
C.J. Cherryh,3604
Sidney Omarr,3605
Leonard Barden,3606
Charles H. Goren,3607
Carole Bellacera,3608
Almudena Grandes,3609
Philipp Vandenberg,3610
Birgit Sch\C3?Â¶nberger,3611
Zoe Jenny,3612
A. L. Haskett,3613
Eric Frattini,3614
Mary Jane Maffini,3615
Caroline Arnold,3616
CHRISTOPHER PAUL CURTIS,3617
Karin Fossum,3618
Burton White,3619
Yitta Halberstam,3620
Matt Ridley,3621
Thomas K. Landauer,3622
Syed Hussein Alatas,3623
Jennifer Worick,3624
Millie Stamm,3625
MILLIE CRISWELL,3626
Lois Keith,3627
E.D. Hirsch Jr.,3628
Tamaro,3629
Domenico Starnone,3630
Alessandro Bergonzoni,3631
Vittorio Sgarbi,3632
Carmen Covitio,3633
J Amado,3634
Mark Fuhrman,3635
Betty Collins,3636
Alan Titchmarsh,3637
Milligan,3638
Stephen Fry,3639
Jonathan Miller,3640
Dawn Walter,3641
Dawna Walter,3642
Betty Bethards,3643
Alan Aldrich,3644
Fiona Walker,3645
Lance Armstrong,3646
Michael Ondaatje,3647
Pam Young,3648
John Le Carre,3649
Sena Jeter Naslund,3650
Charles Frazier,3651
MarÃ­a Teresa Campos,3652
Roy Blount Jr.,3653
Edward Abbey,3654
Redmond O'Hanlon,3655
Evan Harris,3656
shang chun shu Cun,3657
Matthew Bunson,3658
Page Bryant,3659
Dennis Wholey,3660
ROBERT LOUIS STEVENSON,3661
Barry Sears,3662
Maya Angelou,3663
Christian De LA Huerta,3664
JIM MORRISON,3665
Christine Wiltz,3666
Michael Thomas Ford,3667
Tommy Tune,3668
AL FRANKEN,3669
Ken Sprague,3670
Elan Golomb,3671
Alice A. Bailey,3672
Susan Forward,3673
JIM DAVIS,3674
BEVERLY CLEARY,3675
Jean Booker,3676
Alice Mary Connally Fisk,3677
MICHAEL POLLAN,3678
Bill Adler,3679
Phyllis Richman,3680
DOROTHY SIMPSON,3681
VALERIE WOLZIEN,3682
Millie Snyder,3683
Nancy K. Peske,3684
Jean Ure,3685
Karin Yapalater,3686
Nancy Star,3687
Joanna Carl,3688
Laura Van Wormer,3689
Ginna Gray,3690
Helen R Myers,3691
Kent Haruf,3692
Maira Kalman,3693
Frank Braynard,3694
Todd Strasser,3695
Pamela E. Apkarian-Russell,3696
Michael Wallis,3697
Alex Kotlowitz,3698
Michael Savage,3699
Candice Bergen,3700
George Mair,3701
G. Garfield Crimmins,3702
Ann Linnea,3703
Barbara Sher,3704
Andrea De Carlo,3705
Phoebe McPhee,3706
Patricia Reilly Giff,3707
Stephen Fuentes,3708
Wilson Rawls,3709
Margaret Peterson Haddix,3710
Willo Davis Roberts,3711
Barry Denenberg,3712
J.  Lawler,3713
Fred Mustard Stewart,3714
Phil McGraw,3715
Rudolfo Anaya,3716
Anne Barone,3717
John Forbes,3718
Kay Allenbaugh,3719
Sonja Massie,3720
Susan Campbell Bartoletti,3721
Jeffrey D. Greene,3722
Stuart Friedman,3723
Kate Elliott,3724
Joe Kraynak,3725
Jo Beverley,3726
David J. Pelzer,3727
Cassandra King,3728
Jodi Picoult,3729
Stephen L. Carter,3730
Anchee Min,3731
Jillian Medoff,3732
Lisa Gornick,3733
Betsy Carter,3734
Kyle Mills,3735
Martin J. Smith,3736
Thomas French,3737
Nancy Taylor Rosenberg,3738
Shelby Yastrow,3739
STANLEY POTTINGER,3740
Amanda Ashley,3741
Julia Quinn,3742
David Wiltse,3743
Sonia Icilyn,3744
Judi McCoy,3745
Richard Harris,3746
Kathleen J. Reichs,3747
Suzanne Forster,3748
Alton Gansky,3749
Philip Kerr,3750
Stef Ann Holm,3751
Julian Symons,3752
Prabhavananda,3753
G & R Publishing,3754
Betty Crocker,3755
Claire Folkard,3756
Abby Kanter,3757
Raymond H. Pierson,3758
Phil Gross,3759
Nilo Cruz,3760
Reed Arvin,3761
David Rosenfelt,3762
Giles Blunt,3763
STEPHEN FREY,3764
LINDA HOWARD,3765
Austin Clarke,3766
Sue Henry,3767
STEPHEN WHITE,3768
Lincoln Child,3769
James W. Hall,3770
Virginia Lanier,3771
James Grippando,3772
Stephen J. Cannell,3773
Christy Brown,3774
Hugh Cook,3775
Alien Stevens,3776
John J. Nance,3777
Matthew Reilly,3778
William Kent Krueger,3779
Michael Macdonald Mooney,3780
Allen Drury,3781
Michael Darkow,3782
Maria Elena Morgan,3783
Murray Bail,3784
Jim Karas,3785
LAURELL K. HAMILTON,3786
GAY HENDRICKS,3787
Marilyn Vos Savant,3788
Curl,3789
Martin V. Riccardo,3790
Jana Marcus,3791
Ruth Maran,3792
Gail Tsukiyama,3793
Jeanne Kalogridis,3794
Andrew X. Pham,3795
Catharina Day,3796
Malika Oufkir,3797
McKay Jenkins,3798
Patricia Wynn,3799
William A. Cohen,3800
Theresa Digeronimo,3801
Michael Alexander,3802
Kjersti Hoff Baez,3803
Ray Grigg,3804
Peter Albano,3805
Carol Brink,3806
Rod R. Butterworth,3807
Andrea Boeshaar,3808
Jane Orcutt,3809
Ashley McConnell,3810
R. A. Salvatore,3811
Dean Wesley Smith,3812
Lucretius,3813
Horace,3814
Peter Mansfield,3815
Paul Halpern,3816
James Lowder,3817
John Keegan,3818
G. Lee Bowie,3819
Rachel Bell,3820
David Norbrook,3821
Alice Notley,3822
L. E. Modesitt Jr.,3823
Gerard Del Re,3824
Taisha Abelar,3825
Michele Jamal,3826
Thu Hng Dng,3827
R.J. Hollingdale,3828
John Lawrence,3829
David Richards,3830
Ian Kellam,3831
Nien Cheng,3832
Annie Dillard,3833
Ann Hood,3834
P J Orourke,3835
Antonio Skarmeta,3836
Pat Barker,3837
Martina Devlin,3838
Sandra Felton,3839
Rose Marie Nichols McGee,3840
Linda Yang,3841
Alice Borchardt,3842
Marcelle Karp,3843
Inga Muscio,3844
Kylie Adams,3845
Sherryl Woods,3846
Christie Ridgway,3847
Patricia Cabot,3848
Donna Gillespie,3849
Beverly Brandt,3850
Lori Schiller,3851
John Milton,3852
Upton Sinclair,3853
CORINNE T. NETZER,3854
HAROLD M. SILVERMAN,3855
Henry T. Blackaby,3856
Silver Ravenwolf,3857
Merlin Stone,3858
ALBERT CAMUS,3859
Christopher Hammond,3860
John Hawkes,3861
Lindsay Faith Rech,3862
Elizabeth Young,3863
Paul Rogat Loeb,3864
Alex Kava,3865
Alan Lightman,3866
Josephine Tey,3867
Todd Komarnicki,3868
Tina Wainscott,3869
STEPHEN WRIGHT,3870
"Joanne McCloskey, Ph.D. Dochterman",3871
Berhard Schlink,3872
Elizabeth Jolley,3873
Alan Russell,3874
D. C. Brod,3875
John R. Riggs,3876
Gerald Petievich,3877
Charlotte MacLeod,3878
Jonathon Havard,3879
Ansel Adams,3880
Neil Shulman,3881
Don Debrandt,3882
Sharon Kahn,3883
JOSEPH WAMBAUGH,3884
Ed Greenwood,3885
RAYMOND FEIST,3886
Kirk Douglas,3887
Glenn Dakin,3888
Jeffrey Robinson,3889
HonorÃ© de Balzac,3890
Richard Bohringer,3891
Andre\C3?Â¯ Kourkov,3892
Christine Angot,3893
Zo\C3?Â© Vald\C3?Â©s,3894
W & M Hoffer,3895
Vitaliano Brancati,3896
J R R Tolkien,3897
Joseph Wambaugh,3898
Arthur Lyons,3899
Andrea Camilleri,3900
Luigi Malerba,3901
Patrick Mccabe,3902
Alan Vanneman,3903
Jean Hager,3904
Odo Hirsch,3905
Glen Cook,3906
Jonathan Barry,3907
Jim Silke,3908
Rebecca Bradley,3909
Terry McGarry,3910
Mindy L. Klasky,3911
Nancy McKenzie,3912
Karin Lowachee,3913
K.W. Jeter,3914
Vivian Schilling,3915
W. Steven Brown,3916
Sharon Schulze,3917
Stanley Smith,3918
Elizabeth McGregor,3919
SUE MILLER,3920
Ronald Koertge,3921
David Calder,3922
Pam Munoz Ryan,3923
Korman,3924
Dean Hughes,3925
Janet Quin-Harkin,3926
Jane Harrington,3927
Joan Aiken,3928
Robert C. O'Brien,3929
Nick West,3930
Colleen O'Shaughnessy McKenna,3931
James Fenimore Cooper,3932
Irene Hunt,3933
Felice Holman,3934
Evelyn Nesbit,3935
LISA NORBY,3936
Rick North,3937
Mildred D. Taylor,3938
Monica Hughes,3939
Cameron Dokey,3940
Ellen Reymes,3941
Deborah Gregory,3942
Andrew Matthews,3943
Girling,3944
Stedman Graham,3945
Michel Houellebecq,3946
Deborah Morgan,3947
Daniel W. Patterson,3948
Jean Ritchie,3949
Matt Groening,3950
Josie Lloyd,3951
Germaine Greer,3952
Henry Root,3953
Paul M. Angle,3954
Florence Scovel Shinn,3955
Terry Alford,3956
Diana Culbertson,3957
Lunn,3958
Tim Wynne-Jones,3959
Brian Doyle,3960
Karleen Bradford,3961
Martha Brooks,3962
Judith Arnold,3963
Diane Schoemperlen,3964
CHRISTINA SCHWARZ,3965
MOLLY JONG-FAST,3966
Shirley Jackson,3967
Silverberg,3968
Rosemary Sutcliff,3969
Julie Reece Deaver,3970
Andre Norton,3971
Jacqueline Park,3972
Lindsey Davis,3973
Peter Tremayne,3974
Anne Eliot Crompton,3975
Jules Watson,3976
Teresa de Los Rios,3977
Care Santos,3978
Miguel CatalÃ¡n,3979
Charlaine Harris,3980
Angela Doherty,3981
Nicholas Guild,3982
Kim Lewis,3983
Frank McDonald,3984
Dell Shannon,3985
Rachel Billington,3986
Iain Finlay,3987
Jim Wilson,3988
Ashland Price,3989
Rosemary Edghill,3990
Emma Blair,3991
Matthew Kneale,3992
Marian Thurm,3993
John Peterman,3994
Cynthia Borris,3995
Martin Waddell,3996
O. Risom,3997
Sandra Boynton,3998
P. D. Eastman,3999
Philip D. Eastman,4000
H. A. Rey,4001
David Icke,4002
N. Kantaris,4003
Norman Juster,4004
Marge Piercy,4005
Craig Nova,4006
Ulrich Holbein,4007
Jan Mehlum,4008
Jessica Anderson,4009
A.N. Roquelaure,4010
Barbara Hambly,4011
Prosper M\C3?Â©rim\C3?Â©e,4012
Schwanitz,4013
Cora Stephan,4014
Gregor Sander,4015
Andre Gide,4016
Pierre Joffroy,4017
Stefan Zweig,4018
Friederike Mayr\C3?Â¶cker,4019
Alejo Carpentier,4020
Willy Breinholst,4021
Alan Durband,4022
Patrick SÃ¼skind,4023
DEBORAH MOGGACH,4024
Shulamit Lapid,4025
Christopher Dolley,4026
Sandra Cisneros,4027
Sue Margolis,4028
Elinor Lipman,4029
ALICE HOFFMAN,4030
Lucius Shepard,4031
Robert Kelley,4032
Walter Prucnel,4033
Roberto Calasso,4034
Peter Fitzsimons,4035
Zecharia Sitchin,4036
Penthouse Magazine,4037
Louise Voss,4038
Meredith Ann Pierce,4039
Kathryn M. Drennan,4040
Phil Hirsch,4041
Deborah Scott,4042
David Poyer,4043
Barbara Seuling,4044
Rebecca O'Connell,4045
Glen Grant,4046
Harry Crews,4047
Desmond Tutu,4048
Michael Miller,4049
Jan Brett,4050
Kenize Mourad,4051
Jerry Washington Ward,4052
Tenaya Darlington,4053
Douglas Pagels,4054
Patricia Wayant,4055
Gary D. Chapman,4056
Larry Burkett,4057
People Magazine,4058
Entertainment Weekly,4059
Joe Stahlkuppe,4060
Stormie Omartian,4061
Rita Dove,4062
Jewel,4063
Nikki Giovanni,4064
Tony Medina,4065
David Lehman,4066
Diana Barron,4067
Kirby Record,4068
Steven Ferry,4069
Jean Krueger,4070
Joel Brouwer,4071
Donald W. Hayward,4072
Jeannette Eyerly,4073
Bill Buchanan,4074
Kandy Radzinski,4075
Jim Shepard,4076
George C. Williams,4077
Stephen Crane,4078
Joel  Spring,4079
Rene Chartrand,4080
Philip Haythornthwaite,4081
Richard Holmes,4082
Dave Marinaccio,4083
Allison Pollack Alexander,4084
Jill Henry,4085
Nancy Block,4086
Janet Leigh,4087
Rachelle Nelson,4088
Steve Shagan,4089
Alex Beam,4090
Chris Kenry,4091
Charlotte Bingham,4092
Don Peppers,4093
Michael Beres,4094
Catherine Kay,4095
Kelli M. Gary,4096
Nancy Davis,4097
P D James,4098
Marsha Boulton,4099
Bill Gates,4100
Bryan Cholfin,4101
Edith Pargeter,4102
Katharine Kerr,4103
Hugh  Sebag-Montefiore,4104
Michael Lee West,4105
LURLENE MCDANIEL,4106
CAROLINE B. COONEY,4107
Rosie Rushton,4108
Dermot Bolger,4109
Pamela Stephenson,4110
Michael Pollan,4111
Ingrid Weaver,4112
TOBIAS WOLFF,4113
Molly Jong-Fast,4114
Gwen Gotsch,4115
Martha Sears,4116
Vicki Iovine,4117
T. Berry Brazelton,4118
The American College of Obstetricians an,4119
Marvin S. Eiger,4120
Leslie Dunkling,4121
David Norwood,4122
Christina Baker Kline,4123
Gale Pryor,4124
Kate White,4125
Jan Guillou,4126
Michel Faber,4127
Shlomo Dunour,4128
Tony Earley,4129
James Patrick Donleavy,4130
Stuart David,4131
Gay Courter,4132
Francis Hodgson Burnett,4133
Beryl Bainbridge,4134
Kirsten Bakis,4135
Hans Christian Andersen,4136
David Almond,4137
CHINUA ACHEBE,4138
Robert H. Hopcke,4139
Cheryl Ann Costa,4140
Sage,4141
Manjusha Pawagi,4142
Thomas E. O'hara,4143
Stephen Sondheim,4144
J. D. Currie,4145
Lauren Slater,4146
John M. Gottman,4147
Frederick Lenz,4148
Susan Minot,4149
Scott S. Smith,4150
Erika Lopez,4151
Cynthia MacGregor,4152
Gary Mechler,4153
John Whitman,4154
Steven P. Shelov,4155
Vicki Lansky,4156
PHILIP K. DICK,4157
Barry Reed,4158
Thomas Swan,4159
Martin Clark,4160
P. J. Tracy,4161
Harley Hahn,4162
Cindy West,4163
Charles  M. Schulz,4164
Alice Alfonsi,4165
Bill Wallace,4166
Jean Van Leeuwen,4167
Adam Rapp,4168
Nicole Luiken,4169
William Heffernan,4170
Norman Kelley,4171
Ruth Birmingham,4172
Paullina Simons,4173
Miriam Therese Winter,4174
Sid Kirchheimer,4175
Tom Magliozzi,4176
RICHARD LEDERER,4177
Hitchcock,4178
Jordan B. B.,4179
Leora G. Krygier,4180
David Thompson,4181
Diane Hoh,4182
Hayden Mead,4183
Kevin Jackson,4184
Tim Lebbon,4185
Steven L. Feinberg,4186
Judith Reeves-Stevens,4187
Richard L. McGuire,4188
Robert Poe,4189
Charles Lamb,4190
Paul B. Thompson,4191
Robert S. Kane,4192
Helen Keller,4193
Elise Juska,4194
Frederick Beigbeder,4195
G. K. Chesterton,4196
Robert L. Van De Castle,4197
Alan M. Dershowitz,4198
Mikal Gilmore,4199
Thomas Moore,4200
Kathy Cronkite,4201
Gertrude Stein,4202
Roger Hargreaves,4203
Eric Hansen,4204
Harpo Marx,4205
Simon Louvish,4206
Arturo PÃ©rez-Reverte,4207
RICHARD RUSSO,4208
Miriam Toews,4209
Patrick Taylor,4210
ELIZABETH STROUT,4211
Fred Stenson,4212
Irene Gut Opdyke,4213
Ahdaf Soueif,4214
Aleksandr Solzhenitsyn,4215
Catherine Simmons Niven,4216
SHYAM SELVADURAI,4217
John McGahern,4218
D. M. Thomas,4219
CLYDE EDGERTON,4220
Grace MacCarone,4221
Kris Lowe,4222
Grace Catalano,4223
Jan Berrenson,4224
Rosalind Noonan,4225
Suzy Becker,4226
Gertrude Warner,4227
Jimmy Buffett,4228
Ellie Kay,4229
Maud Hart Lovelace,4230
Jaime O'neill,4231
Rick Carroll,4232
Robert L. Clifton,4233
ALAN FURST,4234
Johnny Cash,4235
Nicholas Gage,4236
Bette Bao Lord,4237
Blue Balliett,4238
Tom Raabe,4239
JACK SCHAEFER,4240
Debra Kang Dean,4241
Ross Talarico,4242
Merle Kessler,4243
June Callwood,4244
Daniel Wallace,4245
John Howard Griffin,4246
Terri Blackstock,4247
Beverly Lewis,4248
Oreglio Flavio,4249
Allende,4250
Oriana Fallaci,4251
"Alma H., Ph.D. Bond",4252
Alma H. Bond,4253
Naguib Mahfuz,4254
Jorge Luis Borges,4255
Gabriel Garcia Marques,4256
Jo Soares,4257
Scott Gardiner,4258
John Harvey,4259
Rochelle Krich,4260
Alma Marceau,4261
John Lescroart,4262
Larry Berger,4263
Indu Sundaresan,4264
Megan Stine,4265
ANNE PERRY,4266
Donald E. Westlake,4267
Chet Williamson,4268
Peter Robinson,4269
Robert W. Walker,4270
Earlene Fowler,4271
KAREN KIJEWSKI,4272
Karen Kijewski,4273
Lynda LA Plante,4274
Steven Paul Martini,4275
Mark T. Sullivan,4276
Susan Wittig Albert,4277
Stuart M. Kaminsky,4278
Linda Davies,4279
Marilyn Wallace,4280
SANDRA WEST PROWELL,4281
Deborah Crombie,4282
Marianne Wesson,4283
Jeremiah Healy,4284
J. F. Freedman,4285
Kate Wilhelm,4286
Tami Hoag,4287
Wolf Haas,4288
Walter Scott,4289
Anne Newlands,4290
Dave Allan,4291
David Hussey,4292
Eddie Obeng,4293
Storm Constantine,4294
Sue Bishop,4295
Ali Smith,4296
Margaret Burt,4297
Muriel Spark,4298
Marcia Willett,4299
Susan Dunlap,4300
Cathie Pelletier,4301
Joan Johnston,4302
Amos Oz,4303
Nancy Geary,4304
Jacqueline Navin,4305
Lavyrle Spencer,4306
Robert Half,4307
Anne Ursu,4308
Patricia Relf,4309
Mary Pope Osborne,4310
Delores Fossen,4311
Gail Gaymer Martin,4312
Charlotte Douglas,4313
Jr. Harry H. Harrison,4314
J.M. Dillard,4315
Keith Sharee,4316
Sharon Green,4317
Charles De Lint,4318
Mary Hunt,4319
Anais Nin,4320
Wendy Pini,4321
Paul Cowan,4322
Charles Grant,4323
Elizabeth Levy,4324
Gary Hogg,4325
Agnes Von Kurowsky,4326
Katherine Dunn,4327
Brigitte Aubert,4328
Irvin D. Yalom,4329
Miguel Delibes,4330
Richard Laliberte,4331
Napoleon Hill,4332
James Bovard,4333
Harry Browne,4334
Robert J Ringer,4335
Linus Torvalds,4336
Carl Norac,4337
Nigel Barley,4338
Gustav Meyrink,4339
Sam McBratney,4340
Carmen Rigalt,4341
Luis Maria Anson,4342
Carlos Barcelo,4343
Eduardo Mendicutti,4344
Mikhail Bulgakov,4345
Thomas Robbins,4346
Lynn V. Andrews,4347
Sean Russell,4348
John Nichols,4349
Chuck Barris,4350
John Treadwell Nichols,4351
Louise Gherasim,4352
Holly Halverson,4353
Isaak Babel,4354
Pierre Corneille,4355
Tim Guenard,4356
E. Rostand,4357
Hakan Nesser,4358
Ruth Warrick,4359
Shannon Waverly,4360
K. N. Casper,4361
MacKie Shilstone,4362
Susan Floyd,4363
Tom Wilson,4364
Ann Evans,4365
Darlene Graham,4366
Lynnette Kent,4367
Peggy Nicholson,4368
Tara Taylor Quinn,4369
Claire Foshee,4370
Alisa M. Hoffman,4371
Arnold Robbins,4372
Bill Phillips,4373
Lass Small,4374
Kathryn Shay,4375
Brenda Novak,4376
Jack L. Chalker,4377
Georges Passelecq,4378
Linda Nevins,4379
Jonathan Swift,4380
Sasha Miller,4381
Stewart Lee Allen,4382
Antoine De Saint-Exupery,4383
Roger Housden,4384
Pierre Desproges,4385
Jonathan Ames,4386
Peter C Newman,4387
Lien Chao,4388
T.S. Eliot,4389
Rae Lawrence,4390
Mladen Sutej,4391
Carol North,4392
Anne Lindsay,4393
Ian S. Graham,4394
Christopher Paul Curtis,4395
Mark Childress,4396
Edmund H. Volkart,4397
Anna Quindlen,4398
Satya Das,4399
Jennifer Chiaverini,4400
Weigle,4401
Joyce Milton,4402
Michel Collin,4403
Sarah Vowell,4404
Deborah Simmons,4405
Rafik Schami,4406
Carlos Castillo,4407
Billie Sue Mosiman,4408
Martin Scott,4409
Jenny Randles,4410
Will Gatti,4411
Hal B. Pickle,4412
ALICE STEINBACH,4413
Doug Clegg,4414
Patrick Wolff,4415
Mike Baker,4416
Walter M. Miller Jr.,4417
Tom Kuntz,4418
Keith R.A. DeCandido,4419
Louise Rafkin,4420
Gabr Garcia Marquez,4421
Norman Manea,4422
Henry H. Roth,4423
Bret Easton Ellis,4424
Edith T. Mirante,4425
Katherine Stone,4426
Abraham Verghese,4427
Edward Deangelo,4428
Janice Gray Kolb,4429
Bella Bathurst,4430
Aimee Bender,4431
Sara Davidson,4432
Kristin Lattany,4433
People for the Ethical Treatment of Anim,4434
Dennis Cooper,4435
Marlis Weber,4436
Donald Harstad,4437
Rosalyn McMillan,4438
Carol Smith,4439
Cecil Foster,4440
Susan S. Kelly,4441
David Storey,4442
Janice Graham,4443
Carolly Erickson,4444
Terence M. Green,4445
Robert Olen Butler,4446
Kam Chuen Lam,4447
Stanley Wynett,4448
LUCY MEAD,4449
Dawn Miller,4450
Jay Mohr,4451
Katrina Kenison,4452
Pamela Greenwood,4453
Jeff Selis,4454
Patrick McDonnell,4455
Dan Dye,4456
Hollis Gillespie,4457
Gina B. Nahai,4458
Ngaio Marsh,4459
Judy Alsager,4460
Silas House,4461
Anne Vipond,4462
Paige Davis,4463
Robert Kirschner,4464
Alexandra Ripley,4465
James P. Womack,4466
Susan Donovan,4467
ELINOR LIPMAN,4468
PATRICIA HEATON,4469
James Wasserman,4470
JoÃ£o Aguiar,4471
Peter S. Beagle,4472
Rand Flem Ath,4473
Daniel Easterman,4474
Alex Kerr,4475
Anne Matsumoto Stewart,4476
Joseph MacAnthony,4477
S.N. Lewitt,4478
Caiseal Mor,4479
Jill Gregory,4480
Doris Elaine Fell,4481
Joe Coomer,4482
